ot_id,event_id,timestamp,actividad,area,usuario,tipo_ot,prioridad,zona,canal_origen,es_loop,tipo_loop,duracion_horas_desde_evento_anterior,sla_objetivo_horas,estado_final,orden_evento,fecha_evento,dia_semana,hora_evento
OT_00074,OT_00074_EV_006,2026-03-24T20:16:07Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Media,Este,Sistema,0,NA,0.71,96,Cerrada,6,2026-03-24,martes,17
OT_00074,OT_00074_EV_007,2026-03-25T00:11:55Z,Trabajo finalizado,Técnico de campo,USR_23,Reparación,Media,Este,Sistema,0,NA,3.93,96,Cerrada,7,2026-03-25,martes,21
OT_00074,OT_00074_EV_008,2026-03-25T17:18:31Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Media,Este,Sistema,1,Ejecución fallida,17.11,96,Cerrada,8,2026-03-25,miércoles,14
OT_00074,OT_00074_EV_009,2026-03-26T10:25:07Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Media,Este,Sistema,1,Ejecución fallida,17.11,96,Cerrada,9,2026-03-26,jueves,7
OT_00074,OT_00074_EV_010,2026-03-26T14:54:31Z,Validación de cierre,Supervisión de trabajo,USR_20,Reparación,Media,Este,Sistema,0,NA,4.49,96,Cerrada,10,2026-03-26,jueves,11
OT_00074,OT_00074_EV_011,2026-03-26T16:02:19Z,WO cerrada,Backoffice operativo,USR_02,Reparación,Media,Este,Sistema,0,NA,1.13,96,Cerrada,11,2026-03-26,jueves,13
OT_00075,OT_00075_EV_001,2026-03-24T09:50:47Z,WO creada,Atención al cliente,USR_06,Inspección,Media,Sur,Call center,0,NA,0,96,Cerrada,1,2026-03-24,martes,6
OT_00075,OT_00075_EV_002,2026-03-24T11:06:23Z,Validación inicial,Backoffice operativo,USR_22,Inspección,Media,Sur,Call center,0,NA,1.26,96,Cerrada,2,2026-03-24,martes,8
OT_00075,OT_00075_EV_003,2026-03-24T12:38:47Z,Clasificación de WO,Backoffice operativo,USR_22,Inspección,Media,Sur,Call center,0,NA,1.54,96,Cerrada,3,2026-03-24,martes,9
OT_00075,OT_00075_EV_004,2026-03-24T13:27:23Z,Asignación,Backoffice operativo,USR_22,Inspección,Media,Sur,Call center,0,NA,0.81,96,Cerrada,4,2026-03-24,martes,10
OT_00075,OT_00075_EV_005,2026-03-25T11:12:23Z,Agenda coordinada,Backoffice operativo,USR_22,Inspección,Media,Sur,Call center,0,NA,21.75,96,Cerrada,5,2026-03-25,miércoles,8
OT_00075,OT_00075_EV_006,2026-03-25T12:18:23Z,Trabajo iniciado,Técnico de campo,USR_23,Inspección,Media,Sur,Call center,0,NA,1.1,96,Cerrada,6,2026-03-25,miércoles,9
OT_00075,OT_00075_EV_007,2026-03-25T18:53:47Z,Trabajo finalizado,Técnico de campo,USR_03,Inspección,Media,Sur,Call center,0,NA,6.59,96,Cerrada,7,2026-03-25,miércoles,15
OT_00075,OT_00075_EV_008,2026-03-25T19:29:47Z,Validación de cierre,Supervisión de trabajo,USR_15,Inspección,Media,Sur,Call center,0,NA,0.6,96,Cerrada,8,2026-03-25,miércoles,16
OT_00075,OT_00075_EV_009,2026-03-25T19:51:23Z,WO cerrada,Backoffice operativo,USR_07,Inspección,Media,Sur,Call center,0,NA,0.36,96,Cerrada,9,2026-03-25,miércoles,16
OT_00076,OT_00076_EV_001,2026-02-06T14:20:10Z,WO creada,Atención al cliente,USR_11,Inspección,Media,Norte,Call center,0,NA,0,96,Cerrada,1,2026-02-06,viernes,11
OT_00076,OT_00076_EV_002,2026-02-06T14:57:58Z,Validación inicial,Backoffice operativo,USR_12,Inspección,Media,Norte,Call center,0,NA,0.63,96,Cerrada,2,2026-02-06,viernes,11
OT_00076,OT_00076_EV_003,2026-02-06T15:39:22Z,Clasificación de WO,Backoffice operativo,USR_27,Inspección,Media,Norte,Call center,0,NA,0.69,96,Cerrada,3,2026-02-06,viernes,12
OT_00076,OT_00076_EV_004,2026-02-06T20:43:34Z,Asignación,Backoffice operativo,USR_07,Inspección,Media,Norte,Call center,0,NA,5.07,96,Cerrada,4,2026-02-06,viernes,17
OT_00076,OT_00076_EV_005,2026-02-07T05:47:46Z,Agenda coordinada,Backoffice operativo,USR_07,Inspección,Media,Norte,Call center,0,NA,9.07,96,Cerrada,5,2026-02-07,sábado,2
OT_00076,OT_00076_EV_006,2026-02-07T07:15:22Z,Trabajo iniciado,Técnico de campo,USR_13,Inspección,Media,Norte,Call center,0,NA,1.46,96,Cerrada,6,2026-02-07,sábado,4
OT_00076,OT_00076_EV_007,2026-02-07T08:56:46Z,Trabajo finalizado,Técnico de campo,USR_28,Inspección,Media,Norte,Call center,0,NA,1.69,96,Cerrada,7,2026-02-07,sábado,5
OT_00076,OT_00076_EV_008,2026-02-07T15:32:10Z,Validación de cierre,Supervisión de trabajo,USR_20,Inspección,Media,Norte,Call center,0,NA,6.59,96,Cerrada,8,2026-02-07,sábado,12
OT_00076,OT_00076_EV_009,2026-02-07T16:20:46Z,WO cerrada,Backoffice operativo,USR_12,Inspección,Media,Norte,Call center,0,NA,0.81,96,Cerrada,9,2026-02-07,sábado,13
OT_00077,OT_00077_EV_001,2026-01-14T19:13:37Z,WO creada,Atención al cliente,USR_11,Inspección,Media,Sur,Comercial,0,NA,0,96,Cerrada,1,2026-01-14,miércoles,16
OT_00077,OT_00077_EV_002,2026-01-14T19:44:13Z,Validación inicial,Backoffice operativo,USR_07,Inspección,Media,Sur,Comercial,0,NA,0.51,96,Cerrada,2,2026-01-14,miércoles,16
OT_00077,OT_00077_EV_003,2026-01-14T22:14:13Z,Clasificación de WO,Backoffice operativo,USR_07,Inspección,Media,Sur,Comercial,0,NA,2.5,96,Cerrada,3,2026-01-14,miércoles,19
OT_00077,OT_00077_EV_004,2026-01-15T01:40:01Z,Asignación,Backoffice operativo,USR_02,Inspección,Media,Sur,Comercial,0,NA,3.43,96,Cerrada,4,2026-01-15,miércoles,22
OT_00077,OT_00077_EV_005,2026-01-15T06:05:49Z,Agenda coordinada,Backoffice operativo,USR_27,Inspección,Media,Sur,Comercial,0,NA,4.43,96,Cerrada,5,2026-01-15,jueves,3
OT_00077,OT_00077_EV_006,2026-01-15T07:19:01Z,Trabajo iniciado,Técnico de campo,USR_08,Inspección,Media,Sur,Comercial,0,NA,1.22,96,Cerrada,6,2026-01-15,jueves,4
OT_00077,OT_00077_EV_007,2026-01-15T08:22:01Z,Trabajo finalizado,Técnico de campo,USR_23,Inspección,Media,Sur,Comercial,0,NA,1.05,96,Cerrada,7,2026-01-15,jueves,5
OT_00077,OT_00077_EV_008,2026-01-16T03:19:01Z,Validación de cierre,Supervisión de trabajo,USR_20,Inspección,Media,Sur,Comercial,0,NA,18.95,96,Cerrada,8,2026-01-16,viernes,0
OT_00077,OT_00077_EV_009,2026-01-16T04:30:25Z,WO cerrada,Backoffice operativo,USR_17,Inspección,Media,Sur,Comercial,0,NA,1.19,96,Cerrada,9,2026-01-16,viernes,1
OT_00078,OT_00078_EV_001,2026-01-02T13:09:45Z,WO creada,Atención al cliente,USR_06,Mantenimiento,Media,Centro,Call center,0,NA,0,96,Cerrada,1,2026-01-02,viernes,10
OT_00078,OT_00078_EV_002,2026-01-02T16:40:57Z,Validación inicial,Backoffice operativo,USR_22,Mantenimiento,Media,Centro,Call center,0,NA,3.52,96,Cerrada,2,2026-01-02,viernes,13
OT_00078,OT_00078_EV_003,2026-01-02T22:03:09Z,Solicitud de información adicional,Atención al cliente,USR_11,Mantenimiento,Media,Centro,Call center,1,Información incompleta,5.37,96,Cerrada,3,2026-01-02,viernes,19
OT_00078,OT_00078_EV_004,2026-01-03T03:25:21Z,Validación inicial,Backoffice operativo,USR_27,Mantenimiento,Media,Centro,Call center,1,Información incompleta,5.37,96,Cerrada,4,2026-01-03,sábado,0
OT_00078,OT_00078_EV_005,2026-01-03T04:01:21Z,Clasificación de WO,Backoffice operativo,USR_12,Mantenimiento,Media,Centro,Call center,0,NA,0.6,96,Cerrada,5,2026-01-03,sábado,1
OT_00078,OT_00078_EV_006,2026-01-03T05:38:33Z,Asignación,Backoffice operativo,USR_22,Mantenimiento,Media,Centro,Call center,0,NA,1.62,96,Cerrada,6,2026-01-03,sábado,2
OT_00078,OT_00078_EV_007,2026-01-03T11:51:09Z,Agenda coordinada,Backoffice operativo,USR_07,Mantenimiento,Media,Centro,Call center,0,NA,6.21,96,Cerrada,7,2026-01-03,sábado,8
OT_00078,OT_00078_EV_008,2026-01-03T13:30:45Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Media,Centro,Call center,0,NA,1.66,96,Cerrada,8,2026-01-03,sábado,10
OT_00078,OT_00078_EV_009,2026-01-03T15:32:33Z,Trabajo finalizado,Técnico de campo,USR_18,Mantenimiento,Media,Centro,Call center,0,NA,2.03,96,Cerrada,9,2026-01-03,sábado,12
OT_00078,OT_00078_EV_010,2026-01-04T00:10:57Z,Validación de cierre,Supervisión de trabajo,USR_15,Mantenimiento,Media,Centro,Call center,0,NA,8.64,96,Cerrada,10,2026-01-04,sábado,21
OT_00078,OT_00078_EV_011,2026-01-04T01:16:21Z,WO cerrada,Backoffice operativo,USR_07,Mantenimiento,Media,Centro,Call center,0,NA,1.09,96,Cerrada,11,2026-01-04,sábado,22
OT_00079,OT_00079_EV_001,2026-03-31T02:16:33Z,WO creada,Atención al cliente,USR_21,Mantenimiento,Baja,Este,Sistema,0,NA,0,168,Cerrada,1,2026-03-31,lunes,23
OT_00079,OT_00079_EV_002,2026-03-31T02:38:45Z,Validación inicial,Backoffice operativo,USR_12,Mantenimiento,Baja,Este,Sistema,0,NA,0.37,168,Cerrada,2,2026-03-31,lunes,23
OT_00079,OT_00079_EV_003,2026-03-31T03:30:57Z,Clasificación de WO,Backoffice operativo,USR_02,Mantenimiento,Baja,Este,Sistema,0,NA,0.87,168,Cerrada,3,2026-03-31,martes,0
OT_00079,OT_00079_EV_004,2026-03-31T09:18:57Z,Asignación,Backoffice operativo,USR_12,Mantenimiento,Baja,Este,Sistema,0,NA,5.8,168,Cerrada,4,2026-03-31,martes,6
OT_00079,OT_00079_EV_005,2026-04-01T13:44:09Z,Agenda coordinada,Backoffice operativo,USR_22,Mantenimiento,Baja,Este,Sistema,0,NA,28.42,168,Cerrada,5,2026-04-01,miércoles,10
OT_00079,OT_00079_EV_006,2026-04-01T15:29:45Z,Trabajo iniciado,Técnico de campo,USR_18,Mantenimiento,Baja,Este,Sistema,0,NA,1.76,168,Cerrada,6,2026-04-01,miércoles,12
OT_00079,OT_00079_EV_007,2026-04-01T16:09:21Z,Trabajo finalizado,Técnico de campo,USR_18,Mantenimiento,Baja,Este,Sistema,0,NA,0.66,168,Cerrada,7,2026-04-01,miércoles,13
OT_00079,OT_00079_EV_008,2026-04-01T22:27:21Z,Validación de cierre,Supervisión de trabajo,USR_05,Mantenimiento,Baja,Este,Sistema,0,NA,6.3,168,Cerrada,8,2026-04-01,miércoles,19
OT_00079,OT_00079_EV_009,2026-04-01T22:58:33Z,WO cerrada,Backoffice operativo,USR_22,Mantenimiento,Baja,Este,Sistema,0,NA,0.52,168,Cerrada,9,2026-04-01,miércoles,19
OT_00080,OT_00080_EV_001,2026-03-04T03:41:10Z,WO creada,Atención al cliente,USR_26,Reparación,Baja,Oeste,Sistema,0,NA,0,168,Cerrada,1,2026-03-04,miércoles,0
OT_00080,OT_00080_EV_002,2026-03-04T03:49:34Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Baja,Oeste,Sistema,0,NA,0.14,168,Cerrada,2,2026-03-04,miércoles,0
OT_00080,OT_00080_EV_003,2026-03-04T04:14:46Z,Clasificación de WO,Backoffice operativo,USR_02,Reparación,Baja,Oeste,Sistema,0,NA,0.42,168,Cerrada,3,2026-03-04,miércoles,1
OT_00080,OT_00080_EV_004,2026-03-04T12:56:10Z,Asignación,Backoffice operativo,USR_02,Reparación,Baja,Oeste,Sistema,0,NA,8.69,168,Cerrada,4,2026-03-04,miércoles,9
OT_00080,OT_00080_EV_005,2026-03-05T17:15:58Z,Agenda coordinada,Backoffice operativo,USR_17,Reparación,Baja,Oeste,Sistema,0,NA,28.33,168,Cerrada,5,2026-03-05,jueves,14
OT_00080,OT_00080_EV_006,2026-03-05T19:11:10Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Baja,Oeste,Sistema,0,NA,1.92,168,Cerrada,6,2026-03-05,jueves,16
OT_00080,OT_00080_EV_007,2026-03-05T21:54:58Z,Trabajo finalizado,Técnico de campo,USR_13,Reparación,Baja,Oeste,Sistema,0,NA,2.73,168,Cerrada,7,2026-03-05,jueves,18
OT_00080,OT_00080_EV_008,2026-03-06T01:41:10Z,Validación de cierre,Supervisión de trabajo,USR_10,Reparación,Baja,Oeste,Sistema,0,NA,3.77,168,Cerrada,8,2026-03-06,jueves,22
OT_00080,OT_00080_EV_009,2026-03-06T02:09:58Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Baja,Oeste,Sistema,0,NA,0.48,168,Cerrada,9,2026-03-06,jueves,23
OT_00081,OT_00081_EV_001,2026-01-28T16:22:48Z,WO creada,Atención al cliente,USR_21,Reparación,Alta,Centro,Call center,0,NA,0,48,Cerrada,1,2026-01-28,miércoles,13
OT_00081,OT_00081_EV_002,2026-01-28T18:40:48Z,Validación inicial,Backoffice operativo,USR_12,Reparación,Alta,Centro,Call center,0,NA,2.3,48,Cerrada,2,2026-01-28,miércoles,15
OT_00081,OT_00081_EV_003,2026-01-28T20:16:48Z,Clasificación de WO,Backoffice operativo,USR_17,Reparación,Alta,Centro,Call center,0,NA,1.6,48,Cerrada,3,2026-01-28,miércoles,17
OT_00081,OT_00081_EV_004,2026-01-28T23:09:36Z,Asignación,Backoffice operativo,USR_12,Reparación,Alta,Centro,Call center,0,NA,2.88,48,Cerrada,4,2026-01-28,miércoles,20
OT_00081,OT_00081_EV_005,2026-01-29T11:50:24Z,Agenda coordinada,Backoffice operativo,USR_27,Reparación,Alta,Centro,Call center,0,NA,12.68,48,Cerrada,5,2026-01-29,jueves,8
OT_00081,OT_00081_EV_006,2026-01-29T15:00:36Z,Trabajo iniciado,Técnico de campo,USR_03,Reparación,Alta,Centro,Call center,0,NA,3.17,48,Cerrada,6,2026-01-29,jueves,12
OT_00081,OT_00081_EV_007,2026-01-29T20:06:45Z,Solicitud de material,Técnico de campo,USR_03,Reparación,Alta,Centro,Call center,1,Falta de materiales,5.1,48,Cerrada,7,2026-01-29,jueves,17
OT_00081,OT_00081_EV_008,2026-01-30T01:12:54Z,Material preparado,Logística / inventario,USR_14,Reparación,Alta,Centro,Call center,1,Falta de materiales,5.1,48,Cerrada,8,2026-01-30,jueves,22
OT_00081,OT_00081_EV_009,2026-01-30T06:19:03Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Alta,Centro,Call center,1,Falta de materiales,5.1,48,Cerrada,9,2026-01-30,viernes,3
OT_00081,OT_00081_EV_010,2026-01-30T11:25:12Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Alta,Centro,Call center,1,Falta de materiales,5.1,48,Cerrada,10,2026-01-30,viernes,8
OT_00081,OT_00081_EV_011,2026-01-30T20:09:36Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Alta,Centro,Call center,0,NA,8.74,48,Cerrada,11,2026-01-30,viernes,17
OT_00081,OT_00081_EV_012,2026-01-30T23:35:24Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Alta,Centro,Call center,0,NA,3.43,48,Cerrada,12,2026-01-30,viernes,20
OT_00081,OT_00081_EV_013,2026-01-31T06:48:36Z,Corrección de cierre,Backoffice operativo,USR_12,Reparación,Alta,Centro,Call center,1,Cierre administrativo observado,7.22,48,Cerrada,13,2026-01-31,sábado,3
OT_00081,OT_00081_EV_014,2026-01-31T14:01:48Z,Validación de cierre,Supervisión de trabajo,USR_05,Reparación,Alta,Centro,Call center,1,Cierre administrativo observado,7.22,48,Cerrada,14,2026-01-31,sábado,11
OT_00081,OT_00081_EV_015,2026-01-31T15:07:48Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Alta,Centro,Call center,0,NA,1.1,48,Cerrada,15,2026-01-31,sábado,12
OT_00082,OT_00082_EV_001,2026-02-14T10:00:58Z,WO creada,Atención al cliente,USR_11,Reparación,Media,Este,Call center,0,NA,0,96,Cerrada,1,2026-02-14,sábado,7
OT_00082,OT_00082_EV_002,2026-02-14T10:32:46Z,Validación inicial,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,0.53,96,Cerrada,2,2026-02-14,sábado,7
OT_00082,OT_00082_EV_003,2026-02-15T01:29:28Z,Solicitud de información adicional,Atención al cliente,USR_26,Reparación,Media,Este,Call center,1,Información incompleta,14.95,96,Cerrada,3,2026-02-15,sábado,22
OT_00082,OT_00082_EV_004,2026-02-15T16:26:10Z,Validación inicial,Backoffice operativo,USR_22,Reparación,Media,Este,Call center,1,Información incompleta,14.95,96,Cerrada,4,2026-02-15,domingo,13
OT_00082,OT_00082_EV_005,2026-02-15T17:10:34Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,0.74,96,Cerrada,5,2026-02-15,domingo,14
OT_00082,OT_00082_EV_006,2026-02-15T20:00:22Z,Asignación,Backoffice operativo,USR_12,Reparación,Media,Este,Call center,0,NA,2.83,96,Cerrada,6,2026-02-15,domingo,17
OT_00082,OT_00082_EV_007,2026-02-16T06:41:10Z,Agenda coordinada,Backoffice operativo,USR_02,Reparación,Media,Este,Call center,0,NA,10.68,96,Cerrada,7,2026-02-16,lunes,3
OT_00082,OT_00082_EV_008,2026-02-16T10:02:46Z,Trabajo iniciado,Técnico de campo,USR_08,Reparación,Media,Este,Call center,0,NA,3.36,96,Cerrada,8,2026-02-16,lunes,7
OT_00082,OT_00082_EV_009,2026-02-16T10:50:46Z,Trabajo finalizado,Técnico de campo,USR_08,Reparación,Media,Este,Call center,0,NA,0.8,96,Cerrada,9,2026-02-16,lunes,7
OT_00082,OT_00082_EV_010,2026-02-16T18:50:46Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Media,Este,Call center,0,NA,8,96,Cerrada,10,2026-02-16,lunes,15
OT_00082,OT_00082_EV_011,2026-02-16T19:17:46Z,WO cerrada,Backoffice operativo,USR_17,Reparación,Media,Este,Call center,0,NA,0.45,96,Cerrada,11,2026-02-16,lunes,16
OT_00083,OT_00083_EV_001,2026-03-06T22:23:36Z,WO creada,Atención al cliente,USR_11,Reparación,Media,Centro,Comercial,0,NA,0,96,Cerrada,1,2026-03-06,viernes,19
OT_00083,OT_00083_EV_002,2026-03-07T00:37:24Z,Validación inicial,Backoffice operativo,USR_07,Reparación,Media,Centro,Comercial,0,NA,2.23,96,Cerrada,2,2026-03-07,viernes,21
OT_00083,OT_00083_EV_003,2026-03-07T01:31:24Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Centro,Comercial,0,NA,0.9,96,Cerrada,3,2026-03-07,viernes,22
OT_00083,OT_00083_EV_004,2026-03-07T04:44:36Z,Asignación,Backoffice operativo,USR_17,Reparación,Media,Centro,Comercial,0,NA,3.22,96,Cerrada,4,2026-03-07,sábado,1
OT_00083,OT_00083_EV_005,2026-03-07T12:53:00Z,Agenda coordinada,Backoffice operativo,USR_07,Reparación,Media,Centro,Comercial,0,NA,8.14,96,Cerrada,5,2026-03-07,sábado,9
OT_00083,OT_00083_EV_006,2026-03-07T19:40:42Z,Contacto con cliente para reagendar,Atención al cliente,USR_26,Reparación,Media,Centro,Comercial,1,Reagendamiento,6.8,96,Cerrada,6,2026-03-07,sábado,16
OT_00083,OT_00083_EV_007,2026-03-08T02:28:24Z,Agenda coordinada,Backoffice operativo,USR_07,Reparación,Media,Centro,Comercial,1,Reagendamiento,6.8,96,Cerrada,7,2026-03-08,sábado,23
OT_00083,OT_00083_EV_008,2026-03-08T02:56:36Z,Trabajo iniciado,Técnico de campo,USR_03,Reparación,Media,Centro,Comercial,0,NA,0.47,96,Cerrada,8,2026-03-08,sábado,23
OT_00083,OT_00083_EV_009,2026-03-08T06:32:00Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Media,Centro,Comercial,0,NA,3.59,96,Cerrada,9,2026-03-08,domingo,3
OT_00083,OT_00083_EV_010,2026-03-08T09:57:48Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Media,Centro,Comercial,0,NA,3.43,96,Cerrada,10,2026-03-08,domingo,6
OT_00083,OT_00083_EV_011,2026-03-08T11:05:36Z,WO cerrada,Backoffice operativo,USR_22,Reparación,Media,Centro,Comercial,0,NA,1.13,96,Cerrada,11,2026-03-08,domingo,8
OT_00084,OT_00084_EV_001,2026-03-20T21:04:01Z,WO creada,Atención al cliente,USR_06,Reparación,Alta,Centro,Comercial,0,NA,0,48,Cerrada,1,2026-03-20,viernes,18
OT_00084,OT_00084_EV_002,2026-03-20T21:13:37Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Alta,Centro,Comercial,0,NA,0.16,48,Cerrada,2,2026-03-20,viernes,18
OT_00084,OT_00084_EV_003,2026-03-20T22:02:49Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Alta,Centro,Comercial,0,NA,0.82,48,Cerrada,3,2026-03-20,viernes,19
OT_00084,OT_00084_EV_004,2026-03-21T02:16:01Z,Asignación,Backoffice operativo,USR_02,Reparación,Alta,Centro,Comercial,0,NA,4.22,48,Cerrada,4,2026-03-21,viernes,23
OT_00084,OT_00084_EV_005,2026-03-21T19:29:49Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Alta,Centro,Comercial,0,NA,17.23,48,Cerrada,5,2026-03-21,sábado,16
OT_00084,OT_00084_EV_006,2026-03-21T20:31:37Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Alta,Centro,Comercial,0,NA,1.03,48,Cerrada,6,2026-03-21,sábado,17
OT_00084,OT_00084_EV_007,2026-03-22T05:23:22Z,Solicitud de material,Técnico de campo,USR_03,Reparación,Alta,Centro,Comercial,1,Falta de materiales,8.86,48,Cerrada,7,2026-03-22,domingo,2
OT_00084,OT_00084_EV_008,2026-03-22T14:15:07Z,Material preparado,Logística / inventario,USR_19,Reparación,Alta,Centro,Comercial,1,Falta de materiales,8.86,48,Cerrada,8,2026-03-22,domingo,11
OT_00084,OT_00084_EV_009,2026-03-22T23:06:52Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Alta,Centro,Comercial,1,Falta de materiales,8.86,48,Cerrada,9,2026-03-22,domingo,20
OT_00084,OT_00084_EV_010,2026-03-23T07:58:37Z,Trabajo iniciado,Técnico de campo,USR_18,Reparación,Alta,Centro,Comercial,1,Falta de materiales,8.86,48,Cerrada,10,2026-03-23,lunes,4
OT_00084,OT_00084_EV_011,2026-03-23T10:46:01Z,Trabajo finalizado,Técnico de campo,USR_13,Reparación,Alta,Centro,Comercial,0,NA,2.79,48,Cerrada,11,2026-03-23,lunes,7
OT_00084,OT_00084_EV_012,2026-03-23T12:50:13Z,Validación de cierre,Supervisión de trabajo,USR_20,Reparación,Alta,Centro,Comercial,0,NA,2.07,48,Cerrada,12,2026-03-23,lunes,9
OT_00084,OT_00084_EV_013,2026-03-23T13:48:25Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Alta,Centro,Comercial,0,NA,0.97,48,Cerrada,13,2026-03-23,lunes,10
OT_00085,OT_00085_EV_001,2026-03-14T19:46:21Z,WO creada,Atención al cliente,USR_06,Reparación,Baja,Centro,Web,0,NA,0,168,Cerrada,1,2026-03-14,sábado,16
OT_00085,OT_00085_EV_002,2026-03-14T22:27:45Z,Validación inicial,Backoffice operativo,USR_12,Reparación,Baja,Centro,Web,0,NA,2.69,168,Cerrada,2,2026-03-14,sábado,19
OT_00085,OT_00085_EV_003,2026-03-14T22:30:45Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Baja,Centro,Web,0,NA,0.05,168,Cerrada,3,2026-03-14,sábado,19
OT_00085,OT_00085_EV_004,2026-03-15T00:46:57Z,Asignación,Backoffice operativo,USR_07,Reparación,Baja,Centro,Web,0,NA,2.27,168,Cerrada,4,2026-03-15,sábado,21
OT_00085,OT_00085_EV_005,2026-03-15T11:48:09Z,Agenda coordinada,Backoffice operativo,USR_27,Reparación,Baja,Centro,Web,0,NA,11.02,168,Cerrada,5,2026-03-15,domingo,8
OT_00085,OT_00085_EV_006,2026-03-15T13:00:09Z,Trabajo iniciado,Técnico de campo,USR_28,Reparación,Baja,Centro,Web,0,NA,1.2,168,Cerrada,6,2026-03-15,domingo,10
OT_00085,OT_00085_EV_007,2026-03-15T16:18:09Z,Trabajo finalizado,Técnico de campo,USR_23,Reparación,Baja,Centro,Web,0,NA,3.3,168,Cerrada,7,2026-03-15,domingo,13
OT_00085,OT_00085_EV_008,2026-03-15T20:28:57Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Baja,Centro,Web,0,NA,4.18,168,Cerrada,8,2026-03-15,domingo,17
OT_00085,OT_00085_EV_009,2026-03-15T21:15:09Z,WO cerrada,Backoffice operativo,USR_02,Reparación,Baja,Centro,Web,0,NA,0.77,168,Cerrada,9,2026-03-15,domingo,18
OT_00086,OT_00086_EV_001,2026-01-08T03:35:33Z,WO creada,Atención al cliente,USR_01,Reparación,Baja,Sur,Call center,0,NA,0,168,Cerrada,1,2026-01-08,jueves,0
OT_00086,OT_00086_EV_002,2026-01-08T05:27:45Z,Validación inicial,Backoffice operativo,USR_02,Reparación,Baja,Sur,Call center,0,NA,1.87,168,Cerrada,2,2026-01-08,jueves,2
OT_00086,OT_00086_EV_003,2026-01-08T08:52:21Z,Solicitud de información adicional,Atención al cliente,USR_06,Reparación,Baja,Sur,Call center,1,Información incompleta,3.41,168,Cerrada,3,2026-01-08,jueves,5
OT_00086,OT_00086_EV_004,2026-01-08T12:16:57Z,Validación inicial,Backoffice operativo,USR_07,Reparación,Baja,Sur,Call center,1,Información incompleta,3.41,168,Cerrada,4,2026-01-08,jueves,9
OT_00086,OT_00086_EV_005,2026-01-08T12:43:57Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Baja,Sur,Call center,0,NA,0.45,168,Cerrada,5,2026-01-08,jueves,9
OT_00086,OT_00086_EV_006,2026-01-08T13:42:09Z,Asignación,Backoffice operativo,USR_17,Reparación,Baja,Sur,Call center,0,NA,0.97,168,Cerrada,6,2026-01-08,jueves,10
OT_00086,OT_00086_EV_007,2026-01-09T02:43:57Z,Agenda coordinada,Backoffice operativo,USR_07,Reparación,Baja,Sur,Call center,0,NA,13.03,168,Cerrada,7,2026-01-09,jueves,23
OT_00086,OT_00086_EV_008,2026-01-09T06:58:21Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Baja,Sur,Call center,0,NA,4.24,168,Cerrada,8,2026-01-09,viernes,3
