ot_id,tipo_ot,prioridad,zona,canal_origen,sla_objetivo_horas,estado_final,fecha_creacion,fecha_cierre,lead_time_horas,cantidad_eventos,cantidad_loops,tuvo_loop,fuera_sla
OT_00942,Reparación,Media,Sur,Call center,96,Cerrada,2026-02-09T16:55:18Z,2026-02-12T21:43:54Z,76.81,17,8,1,0
OT_00943,Reparación,Baja,Sur,Call center,168,Cerrada,2026-02-02T09:52:50Z,2026-02-03T09:02:26Z,23.16,9,0,0,0
OT_00944,Reparación,Media,Centro,Call center,96,Cerrada,2026-02-26T16:42:04Z,2026-02-28T21:03:40Z,52.36,13,4,1,0
OT_00945,Reparación,Media,Este,Web,96,Cerrada,2026-02-15T17:31:48Z,2026-02-17T23:05:24Z,53.56,11,2,1,0
OT_00946,Inspección,Alta,Norte,Call center,48,Cerrada,2026-03-02T17:10:39Z,2026-03-03T19:59:15Z,26.81,9,0,0,0
OT_00947,Inspección,Alta,Este,Web,48,Cerrada,2026-01-20T17:29:58Z,2026-01-21T22:17:58Z,28.8,9,0,0,0
OT_00948,Mantenimiento,Alta,Oeste,Call center,48,Cerrada,2026-01-19T15:29:27Z,2026-01-21T01:24:39Z,33.92,9,0,0,0
OT_00949,Instalación,Media,Norte,Call center,96,Cerrada,2026-02-18T20:30:17Z,2026-02-20T07:10:29Z,34.67,9,0,0,0
OT_00950,Reparación,Baja,Centro,Web,168,Cerrada,2026-01-04T22:47:15Z,2026-01-06T08:17:15Z,33.5,9,0,0,0
OT_00951,Reparación,Alta,Norte,Call center,48,Cerrada,2026-01-17T11:42:04Z,2026-01-18T23:11:28Z,35.49,11,2,1,0
OT_00952,Mantenimiento,Media,Sur,Call center,96,Cerrada,2026-01-13T09:34:33Z,2026-01-15T17:09:57Z,55.59,11,2,1,0
OT_00953,Instalación,Media,Centro,Sistema,96,Cerrada,2026-03-14T23:22:21Z,2026-03-16T09:56:33Z,34.57,9,0,0,0
OT_00954,Instalación,Media,Este,Call center,96,Cerrada,2026-02-23T23:45:13Z,2026-03-01T15:37:25Z,135.87,15,6,1,1
OT_00955,Mantenimiento,Baja,Este,Call center,168,Cerrada,2026-03-12T23:45:51Z,2026-03-14T08:17:39Z,32.53,9,0,0,0
OT_00956,Mantenimiento,Media,Centro,Call center,96,Cerrada,2026-02-19T13:04:56Z,2026-02-21T01:43:56Z,36.65,11,2,1,0
OT_00957,Mantenimiento,Media,Centro,Web,96,Cerrada,2026-02-26T10:59:12Z,2026-03-01T01:49:36Z,62.84,9,0,0,0
OT_00958,Mantenimiento,Media,Centro,Sistema,96,Cerrada,2026-02-27T17:15:15Z,2026-03-01T07:55:27Z,38.67,9,0,0,0
OT_00959,Instalación,Crítica,Sur,Call center,24,Cerrada,2026-01-14T15:22:11Z,2026-01-16T11:29:59Z,44.13,11,2,1,1
OT_00960,Reparación,Media,Sur,Call center,96,Cerrada,2026-01-08T15:17:59Z,2026-01-11T08:54:35Z,65.61,13,4,1,0
OT_00961,Mantenimiento,Alta,Norte,Web,48,Cerrada,2026-03-28T14:47:12Z,2026-03-30T10:43:00Z,43.93,9,0,0,0
OT_00962,Instalación,Media,Este,Call center,96,Cerrada,2026-03-10T04:11:28Z,2026-03-11T11:22:52Z,31.19,11,2,1,0
OT_00963,Instalación,Baja,Este,Call center,168,Cerrada,2026-03-08T20:25:43Z,2026-03-11T05:04:43Z,56.65,13,4,1,0
OT_00964,Reparación,Media,Norte,Web,96,Cerrada,2026-03-21T07:19:45Z,2026-03-22T09:04:09Z,25.74,11,2,1,0
OT_00965,Reparación,Baja,Centro,Call center,168,Cerrada,2026-02-07T18:45:22Z,2026-02-09T21:23:10Z,50.63,9,0,0,0
OT_00966,Reparación,Media,Sur,Sistema,96,Cerrada,2026-01-07T06:43:53Z,2026-01-09T13:23:29Z,54.66,11,2,1,0
OT_00967,Inspección,Alta,Centro,Call center,48,Cerrada,2026-03-30T06:32:22Z,2026-03-31T06:31:10Z,23.98,9,0,0,0
OT_00968,Inspección,Baja,Este,Web,168,Cerrada,2026-01-29T18:45:03Z,2026-01-31T10:15:39Z,39.51,9,0,0,0
OT_00969,Mantenimiento,Media,Oeste,Sistema,96,Cerrada,2026-03-17T00:42:11Z,2026-03-18T09:38:35Z,32.94,13,4,1,0
OT_00970,Mantenimiento,Media,Este,Call center,96,Cerrada,2026-02-23T06:55:43Z,2026-02-24T05:22:07Z,22.44,9,0,0,0
OT_00971,Instalación,Alta,Centro,Web,48,Cerrada,2026-03-25T13:32:19Z,2026-03-29T15:44:19Z,98.2,13,4,1,1
OT_00972,Reparación,Baja,Sur,Sistema,168,Cerrada,2026-01-22T07:35:03Z,2026-01-23T11:42:15Z,28.12,9,0,0,0
OT_00973,Inspección,Alta,Este,Call center,48,Cerrada,2026-02-04T22:03:00Z,2026-02-06T10:48:00Z,36.75,9,0,0,0
OT_00974,Reparación,Baja,Oeste,Sistema,168,Cerrada,2026-02-08T01:10:57Z,2026-02-09T17:09:45Z,39.98,9,0,0,0
OT_00975,Mantenimiento,Media,Oeste,Comercial,96,Cerrada,2026-01-09T23:05:21Z,2026-01-14T20:55:09Z,117.83,15,6,1,1
OT_00976,Reparación,Media,Centro,Call center,96,Cerrada,2026-02-17T19:39:02Z,2026-02-19T09:05:26Z,37.44,9,0,0,0
OT_00977,Reparación,Baja,Centro,Web,168,Cerrada,2026-02-09T23:45:43Z,2026-02-11T08:12:07Z,32.44,9,0,0,0
OT_00978,Instalación,Baja,Centro,Call center,168,Cerrada,2026-01-16T07:39:05Z,2026-01-17T05:11:29Z,21.54,9,0,0,0
OT_00979,Mantenimiento,Baja,Este,Web,168,Cerrada,2026-01-13T10:19:39Z,2026-01-15T07:14:15Z,44.91,9,0,0,0
OT_00980,Mantenimiento,Media,Este,Call center,96,Cerrada,2026-01-21T13:13:46Z,2026-01-23T03:05:58Z,37.87,9,0,0,0
OT_00981,Mantenimiento,Media,Norte,Call center,96,Cerrada,2026-01-31T23:03:48Z,2026-02-03T03:59:36Z,52.93,15,6,1,0
OT_00982,Reparación,Crítica,Este,Sistema,24,Cerrada,2026-01-31T14:08:30Z,2026-02-03T21:01:18Z,78.88,11,2,1,1
OT_00983,Mantenimiento,Alta,Oeste,Call center,48,Cerrada,2026-03-22T03:54:11Z,2026-03-23T07:22:23Z,27.47,9,0,0,0
OT_00984,Inspección,Alta,Este,Call center,48,Cerrada,2026-01-23T15:30:45Z,2026-01-25T11:39:09Z,44.14,9,0,0,0
OT_00985,Reparación,Alta,Norte,Web,48,Cerrada,2026-03-18T13:40:42Z,2026-03-19T15:02:54Z,25.37,9,0,0,0
OT_00986,Mantenimiento,Baja,Sur,Call center,168,Cerrada,2026-03-19T13:26:57Z,2026-03-20T14:07:45Z,24.68,9,0,0,0
OT_00987,Reparación,Baja,Sur,Comercial,168,Cerrada,2026-03-05T06:37:39Z,2026-03-07T21:08:15Z,62.51,13,4,1,0
OT_00988,Mantenimiento,Media,Centro,Call center,96,Cerrada,2026-01-07T17:30:50Z,2026-01-10T14:02:38Z,68.53,17,8,1,0
OT_00989,Reparación,Media,Norte,Call center,96,Cerrada,2026-03-30T01:58:32Z,2026-03-31T10:36:20Z,32.63,9,0,0,0
OT_00990,Reparación,Baja,Sur,Call center,168,Cerrada,2026-02-09T13:26:47Z,2026-02-12T15:44:11Z,74.29,13,4,1,0
OT_00991,Instalación,Media,Oeste,Call center,96,Cerrada,2026-01-26T01:27:02Z,2026-01-27T14:39:38Z,37.21,9,0,0,0
OT_00992,Mantenimiento,Crítica,Sur,Web,24,Cerrada,2026-01-16T05:21:25Z,2026-01-17T13:53:49Z,32.54,9,0,0,1
OT_00993,Mantenimiento,Baja,Oeste,Call center,168,Cerrada,2026-02-06T11:07:39Z,2026-02-10T14:41:15Z,99.56,19,10,1,0
OT_00994,Inspección,Baja,Norte,Sistema,168,Cerrada,2026-02-24T09:26:41Z,2026-02-25T04:33:17Z,19.11,9,0,0,0
OT_00995,Reparación,Media,Centro,Sistema,96,Cerrada,2026-03-18T08:03:55Z,2026-03-20T08:11:07Z,48.12,11,2,1,0
OT_00996,Reparación,Media,Sur,Web,96,Cerrada,2026-01-25T19:45:55Z,2026-01-28T22:18:19Z,74.54,13,4,1,0
OT_00997,Reparación,Baja,Norte,Comercial,168,Cerrada,2026-03-05T00:11:08Z,2026-03-06T10:03:20Z,33.87,11,2,1,0
OT_00998,Instalación,Alta,Norte,Call center,48,Cerrada,2026-02-01T04:36:34Z,2026-02-04T14:32:58Z,81.94,15,6,1,1
OT_00999,Inspección,Media,Este,Web,96,Cerrada,2026-03-06T07:20:34Z,2026-03-07T11:11:34Z,27.85,9,0,0,0
OT_01000,Instalación,Alta,Este,Comercial,48,Cerrada,2026-02-13T18:24:09Z,2026-02-15T08:21:09Z,37.95,9,0,0,0
